"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"SMOC1",0.225633111922746,1.73026504192246e-78,2.93033131316178e-77,0.225633111922746,"Increasing",FALSE
"TUT7",0.225583993855866,1.87218057207788e-78,3.16819280834792e-77,0.225583993855866,"Increasing",FALSE
"MFSD5",0.225550764398615,1.97471252288684e-78,3.33908745067173e-77,0.225550764398615,"Increasing",FALSE
"GOLPH3L",0.225518919380621,2.07822108121801e-78,3.5113649386334e-77,0.225518919380621,"Increasing",FALSE
"SYNE4",0.225437822917006,2.36689908283338e-78,3.9959913421898e-77,0.225437822917006,"Increasing",FALSE
"LSM8",0.225419137525169,2.43888845457743e-78,4.11431533984529e-77,0.225419137525169,"Increasing",TRUE
"HSD17B4",0.225362553406014,2.67047756388636e-78,4.50148363148083e-77,0.225362553406014,"Increasing",TRUE
"ZNF439",0.225353197382949,2.7108286400248e-78,4.5659397436427e-77,0.225353197382949,"Increasing",FALSE
"MRI1",0.225212233805426,3.39779256129191e-78,5.71855897581917e-77,0.225212233805426,"Increasing",FALSE
"SAA2",-0.224915196777827,5.46613049740522e-78,9.19245759135617e-77,0.224915196777827,"Decreasing",TRUE
"DDX50",0.224776967834152,6.8181501687082e-78,1.14572492337313e-76,0.224776967834152,"Increasing",FALSE
"CCL5",-0.224770569111939,6.88824015324103e-78,1.15660349426215e-76,0.224770569111939,"Decreasing",TRUE
"APP",0.224650295784036,8.34777934894913e-78,1.40058627120179e-76,0.224650295784036,"Increasing",TRUE
"ZC3H15",0.224602310579183,9.01272619354196e-78,1.51097760312212e-76,0.224602310579183,"Increasing",TRUE
"AGR3",-0.224548725676395,9.81785037642574e-78,1.64468020646946e-76,0.224548725676395,"Decreasing",TRUE
"SELENOP",0.224504595854196,1.0534462339368e-77,1.76335965262387e-76,0.224504595854196,"Increasing",TRUE
"ST3GAL1",0.224473046822137,1.10785215260456e-77,1.85299419642295e-76,0.224473046822137,"Increasing",TRUE
"MRPS10",0.224379584192687,1.28602435107674e-77,2.14934154886067e-76,0.224379584192687,"Increasing",TRUE
"MARC1",0.224365616996834,1.31499947332313e-77,2.19606944501644e-76,0.224365616996834,"Increasing",TRUE
"TP53RK",0.224321527004047,1.41080342418492e-77,2.35424416962441e-76,0.224321527004047,"Increasing",FALSE
"AC092069.1",-0.224083129612767,2.06295076801287e-77,3.43984306302147e-76,0.224083129612767,"Decreasing",TRUE
"TGDS",0.223989282579525,2.39551165035865e-77,3.99128810826911e-76,0.223989282579525,"Increasing",FALSE
"PTGR1",0.22390909664701,2.72166897082485e-77,4.53122237746725e-76,0.22390909664701,"Increasing",TRUE
"LGALS3",0.223817863042166,3.14690507696546e-77,5.23515155606033e-76,0.223817863042166,"Increasing",TRUE
"IQCG",0.223785043889562,3.3155600418024e-77,5.51148096179615e-76,0.223785043889562,"Increasing",TRUE
"HIBADH",0.223740702429359,3.55782498343561e-77,5.90965395019551e-76,0.223740702429359,"Increasing",TRUE
"MCCC1",0.223541048254312,4.88661048412941e-77,8.11057239339759e-76,0.223541048254312,"Increasing",FALSE
"WDR34",0.223514755716484,5.09504034344036e-77,8.45002469852234e-76,0.223514755716484,"Increasing",TRUE
"SFRP1",-0.22331419494539,7.00555473599115e-77,1.16096654788933e-75,0.22331419494539,"Decreasing",TRUE
"RPLP1",-0.223312182347324,7.02796529612723e-77,1.16378796972651e-75,0.223312182347324,"Decreasing",TRUE
"PNPLA4",0.223231054607616,7.99339376614458e-77,1.3226434861132e-75,0.223231054607616,"Increasing",FALSE
"STAC2",-0.223175144310265,8.73461103018173e-77,1.44418473115706e-75,0.223175144310265,"Decreasing",TRUE
"PHAX",0.22303753626604,1.08639099530219e-76,1.79487074988382e-75,0.22303753626604,"Increasing",TRUE
"FARP1",0.222882131939539,1.38964610386191e-76,2.29413692165439e-75,0.222882131939539,"Increasing",TRUE
"PIGC",0.222686855997044,1.89294432101956e-76,3.12263563184983e-75,0.222686855997044,"Increasing",FALSE
"IRS1",-0.22260913687901,2.14055495144338e-76,3.52840522507182e-75,0.22260913687901,"Decreasing",TRUE
"CCT6A",0.22260597168901,2.15129639820041e-76,3.54340816807248e-75,0.22260597168901,"Increasing",TRUE
"EIF3K",0.222598231518254,2.17779048577736e-76,3.58431472944773e-75,0.222598231518254,"Increasing",TRUE
"UBXN1",0.222588506756159,2.21153921808262e-76,3.6370899926001e-75,0.222588506756159,"Increasing",TRUE
"KMT5C",0.222247230823713,3.7919742104682e-76,6.23152567971238e-75,0.222247230823713,"Increasing",TRUE
"RBMX2",0.222192976556739,4.13101021612806e-76,6.78352057526803e-75,0.222192976556739,"Increasing",FALSE
"S100A4",0.222185500130762,4.18004080666826e-76,6.85882170327268e-75,0.222185500130762,"Increasing",TRUE
"HMGN3",0.222061058321779,5.08678806956099e-76,8.34032550707231e-75,0.222061058321779,"Increasing",TRUE
"NSMCE2",0.221895321724652,6.6057033850437e-76,1.08225360235629e-74,0.221895321724652,"Increasing",FALSE
"XRCC5",0.221888158824967,6.68068843933558e-76,1.09370967556092e-74,0.221888158824967,"Increasing",TRUE
"ANKRD30A",-0.221871560998754,6.85772051436133e-76,1.12184209171346e-74,0.221871560998754,"Decreasing",TRUE
"BMP5",0.221791142060217,7.7839583687973e-76,1.2724004565031e-74,0.221791142060217,"Increasing",TRUE
"TBL1XR1",0.221752466056801,8.27282636786846e-76,1.3512908375634e-74,0.221752466056801,"Increasing",TRUE
"ALDH1L2",0.221552470378487,1.13335274591607e-75,1.84983027486755e-74,0.221552470378487,"Increasing",FALSE
"USP39",0.221512707281619,1.20650703688438e-75,1.96774468430728e-74,0.221512707281619,"Increasing",FALSE
"SPTSSA",0.221480233217751,1.26972899185004e-75,2.0692943826455e-74,0.221480233217751,"Increasing",TRUE
"CKLF",0.221465875715177,1.29872346638301e-75,2.11495208052275e-74,0.221465875715177,"Increasing",TRUE
"WNK1",0.221439205517751,1.35434594267052e-75,2.20387167327635e-74,0.221439205517751,"Increasing",TRUE
"LINC02562",0.221299839749057,1.68601931096609e-75,2.7415257569584e-74,0.221299839749057,"Increasing",FALSE
"AC097534.2",0.221298020005494,1.69084692188385e-75,2.74730841969249e-74,0.221298020005494,"Increasing",FALSE
"PGLS",0.221139649760962,2.16834912741766e-75,3.52051274556691e-74,0.221139649760962,"Increasing",TRUE
"CARD19",0.221126912930198,2.21214383980977e-75,3.5889210494211e-74,0.221126912930198,"Increasing",TRUE
"PWP1",0.221084859048527,2.36310164973886e-75,3.83095473749863e-74,0.221084859048527,"Increasing",TRUE
"LRRC41",0.220952517421881,2.90846291627297e-75,4.71153550379752e-74,0.220952517421881,"Increasing",TRUE
"IFNAR2",0.220921639019306,3.05278613418942e-75,4.94162609436954e-74,0.220921639019306,"Increasing",FALSE
"TMBIM4",0.220901051312867,3.15295609130948e-75,5.09995367763458e-74,0.220901051312867,"Increasing",TRUE
"HAUS1",0.220879504129934,3.26130484039551e-75,5.27126384449865e-74,0.220879504129934,"Increasing",TRUE
"FXYD5",0.220860754374561,3.35860215816346e-75,5.42446880701887e-74,0.220860754374561,"Increasing",TRUE
"LSM3",0.220781016308215,3.80575556607849e-75,6.14207451702437e-74,0.220781016308215,"Increasing",TRUE
"MRPS18A",0.220698215191587,4.3329698749086e-75,6.98772231319216e-74,0.220698215191587,"Increasing",FALSE
"CALU",0.220622901386338,4.8754570341528e-75,7.85672084325445e-74,0.220622901386338,"Increasing",TRUE
"PTPRF",0.220620853607277,4.8911163968201e-75,7.87608236477515e-74,0.220620853607277,"Increasing",TRUE
"POP7",0.220550312683141,5.46227043213072e-75,8.78925272065115e-74,0.220550312683141,"Increasing",FALSE
"ZNF580",0.220487699831533,6.02467352306979e-75,9.68699366320969e-74,0.220487699831533,"Increasing",TRUE
"GPR20",0.220467206827722,6.22100440292481e-75,9.99523458343532e-74,0.220467206827722,"Increasing",FALSE
"THEM6",0.220426930336306,6.62564512489765e-75,1.06374584806121e-73,0.220426930336306,"Increasing",FALSE
"XXYLT1",0.22038742547683,7.0480047686067e-75,1.13071553860127e-73,0.22038742547683,"Increasing",TRUE
"SNX2",0.220157550802678,1.00955326586771e-74,1.61843071775974e-73,0.220157550802678,"Increasing",TRUE
"MRPL32",0.220126456910275,1.0598034546224e-74,1.69772814339437e-73,0.220126456910275,"Increasing",TRUE
"SLC16A1",0.220068931864972,1.15943233100672e-74,1.85595056837445e-73,0.220068931864972,"Increasing",TRUE
"EIF2S1",0.219895452606255,1.52002682762761e-74,2.43136785677517e-73,0.219895452606255,"Increasing",TRUE
"ZNF622",0.219830579585056,1.68191546147226e-74,2.68832789366978e-73,0.219830579585056,"Increasing",FALSE
"CACYBP",0.219766870077495,1.8576117067934e-74,2.96696149178162e-73,0.219766870077495,"Increasing",TRUE
"TBC1D7",0.219655874114716,2.20851496740748e-74,3.52481598564812e-73,0.219655874114716,"Increasing",FALSE
"ANXA11",0.219626891080011,2.31054968994714e-74,3.68494308485297e-73,0.219626891080011,"Increasing",TRUE
"LINC02001",0.219588883774823,2.45150833602681e-74,3.90686542341736e-73,0.219588883774823,"Increasing",TRUE
"AIFM1",0.219524360689722,2.71070631644316e-74,4.3167548635473e-73,0.219524360689722,"Increasing",TRUE
"LRRCC1",0.219408368172207,3.24724224694847e-74,5.16737149901004e-73,0.219408368172207,"Increasing",TRUE
"HES4",0.219386455499239,3.35990174625934e-74,5.34271351999002e-73,0.219386455499239,"Increasing",TRUE
"RCOR3",0.219337512356275,3.62580033268615e-74,5.76129008745204e-73,0.219337512356275,"Increasing",FALSE
"NABP2",0.219268537180374,4.03650734296546e-74,6.40917881568579e-73,0.219268537180374,"Increasing",TRUE
"ZFP36",0.219201219543928,4.48200407876111e-74,7.11131484155856e-73,0.219201219543928,"Increasing",TRUE
"EMB",0.219168788661981,4.71379499355049e-74,7.47359573078695e-73,0.219168788661981,"Increasing",TRUE
"RHOC",0.219152209140863,4.83686962721602e-74,7.66310503256145e-73,0.219152209140863,"Increasing",TRUE
"FAM120A",0.219144991886445,4.89144115315928e-74,7.74388595749246e-73,0.219144991886445,"Increasing",TRUE
"PRPH",0.219081735101842,5.39677980567045e-74,8.5376582430848e-73,0.219081735101842,"Increasing",FALSE
"SPG21",0.219050035070974,5.66926700494242e-74,8.96216971300699e-73,0.219050035070974,"Increasing",TRUE
"TSHZ2",-0.21884381935744,7.80917706357513e-74,1.23359880368318e-72,0.21884381935744,"Decreasing",TRUE
"SLC40A1",0.218702828365633,9.71877453671129e-74,1.53413234286582e-72,0.218702828365633,"Increasing",TRUE
"EFR3A",0.218418585578344,1.50988449767413e-73,2.3816499266232e-72,0.218418585578344,"Increasing",FALSE
"MCRS1",0.218358898045201,1.65610009340502e-73,2.61038096414897e-72,0.218358898045201,"Increasing",TRUE
"DCTN6",0.21831645506299,1.76857837728854e-73,2.785639849359e-72,0.21831645506299,"Increasing",TRUE
"BGN",0.218237188401653,1.99942548544549e-73,3.14694717701945e-72,0.218237188401653,"Increasing",TRUE
"PPIL3",0.218195416090665,2.13292177930273e-73,3.3546171507083e-72,0.218195416090665,"Increasing",FALSE
"PSMD6",0.218163719823611,2.24011297442507e-73,3.52064300926006e-72,0.218163719823611,"Increasing",FALSE
"COL9A2",0.218009689648199,2.84253760313087e-73,4.46418877933561e-72,0.218009689648199,"Increasing",TRUE
"MRPS23",0.217776769225794,4.07350401979914e-73,6.39276847261142e-72,0.217776769225794,"Increasing",TRUE
"SLC25A39",0.2176437468101,5.00182447466919e-73,7.84393518850517e-72,0.2176437468101,"Increasing",TRUE
"DERL1",0.21763344495083,5.08195646470213e-73,7.96382010168332e-72,0.21763344495083,"Increasing",TRUE
"TMEM179B",0.217269056408982,8.91148912945965e-73,1.39548753686683e-71,0.217269056408982,"Increasing",TRUE
"MTF1",0.217100712035986,1.15475023206282e-72,1.80696252823154e-71,0.217100712035986,"Increasing",TRUE
"MIA",0.217065868515977,1.21834126668661e-72,1.90509079400128e-71,0.217065868515977,"Increasing",TRUE
"CTSC",0.216994077376065,1.36057892848801e-72,2.12596606251815e-71,0.216994077376065,"Increasing",TRUE
"TIPRL",0.216963873884206,1.42525896095679e-72,2.22542240941303e-71,0.216963873884206,"Increasing",TRUE
"MCM6",0.21672359157705,2.0617984808003e-72,3.21700109531368e-71,0.21672359157705,"Increasing",TRUE
"MCM3",0.216537789778818,2.74225607982422e-72,4.27562437842723e-71,0.216537789778818,"Increasing",TRUE
"MRPS9",0.216506027558942,2.87918897415562e-72,4.48588851705141e-71,0.216506027558942,"Increasing",FALSE
"NXT1",0.216387058345288,3.45545677160887e-72,5.37985740882331e-71,0.216387058345288,"Increasing",TRUE
"FAM174A",0.216220770433676,4.45836926310353e-72,6.93631099896813e-71,0.216220770433676,"Increasing",FALSE
"CNOT7",0.216169048803376,4.82591531221578e-72,7.50273596381173e-71,0.216169048803376,"Increasing",TRUE
"DDX46",0.216108056889939,5.29831923743749e-72,8.23124936887305e-71,0.216108056889939,"Increasing",TRUE
"RSU1",0.216090519610403,5.44249145725634e-72,8.44915520052511e-71,0.216090519610403,"Increasing",TRUE
"ANAPC5",0.216051370121853,5.77859832974355e-72,8.96450178792233e-71,0.216051370121853,"Increasing",TRUE
"NDUFV1",0.216049851624978,5.7920436991821e-72,8.9789142280721e-71,0.216049851624978,"Increasing",TRUE
"DSC2",0.2159764835631,6.48021260334597e-72,1.00385228930686e-70,0.2159764835631,"Increasing",TRUE
"TGOLN2",0.215926989692884,6.98989502566246e-72,1.08203174430205e-70,0.215926989692884,"Increasing",TRUE
"CHIC2",0.215880128243468,7.50923360302569e-72,1.16159297180662e-70,0.215880128243468,"Increasing",FALSE
"MBOAT2",0.21576350498438,8.97477865359895e-72,1.38730305224802e-70,0.21576350498438,"Increasing",FALSE
"ANXA7",0.215647442945449,1.0716030520425e-71,1.65527819547094e-70,0.215647442945449,"Increasing",TRUE
"NOA1",0.215451128161335,1.44607564352155e-71,2.23212104689291e-70,0.215451128161335,"Increasing",TRUE
"TFF3",-0.215293935975497,1.83787717634704e-71,2.8348697916388e-70,0.215293935975497,"Decreasing",TRUE
"ARPC1B",0.215271583720171,1.90158647741719e-71,2.9310473450061e-70,0.215271583720171,"Increasing",FALSE
"ANXA4",0.215088651611358,2.5128919236092e-71,3.87053417456841e-70,0.215088651611358,"Increasing",TRUE
"SMC4",0.215043194924648,2.69300995511983e-71,4.14501033690453e-70,0.215043194924648,"Increasing",TRUE
"PDIA4",0.215004533411493,2.85629106128918e-71,4.39319927647396e-70,0.215004533411493,"Increasing",FALSE
"CNN3",0.214972314175931,2.99987561400486e-71,4.61076187899325e-70,0.214972314175931,"Increasing",TRUE
"C1GALT1C1",0.214950002789634,3.10349975377504e-71,4.76664034677176e-70,0.214950002789634,"Increasing",FALSE
"BX284668.5",0.214947961420003,3.11315709114442e-71,4.77807704116697e-70,0.214947961420003,"Increasing",FALSE
"FADS1",0.214866522188563,3.52387085612969e-71,5.40460249829401e-70,0.214866522188563,"Increasing",FALSE
"FAM208B",0.214716648159408,4.4259428797925e-71,6.78330678243375e-70,0.214716648159408,"Increasing",TRUE
"BLVRB",0.214582965140471,5.42293710001671e-71,8.30543378677258e-70,0.214582965140471,"Increasing",TRUE
"PAPOLA",0.214558580838148,5.62757609732903e-71,8.61274217162043e-70,0.214558580838148,"Increasing",TRUE
"CAMTA1",0.214528964898638,5.88649691080952e-71,9.00263257201653e-70,0.214528964898638,"Increasing",TRUE
"SNRPA1",0.214523313846379,5.93723428433827e-71,9.07380713469236e-70,0.214523313846379,"Increasing",TRUE
"GTF2A2",0.21443320753253,6.80771200470956e-71,1.03967955068391e-69,0.21443320753253,"Increasing",TRUE
"KCNK15",0.214429805571886,6.84295884653015e-71,1.04432443978472e-69,0.214429805571886,"Increasing",FALSE
"OTUD6B-AS1",0.214415847626425,6.98948764289853e-71,1.06593386000732e-69,0.214415847626425,"Increasing",FALSE
"GAMT",-0.214335921599257,7.89081619867799e-71,1.20254258147695e-69,0.214335921599257,"Decreasing",TRUE
"SELENOK",0.214321402285712,8.06656850831061e-71,1.22846050362644e-69,0.214321402285712,"Increasing",TRUE
"ALX4",0.214251521214118,8.96859014375675e-71,1.36486783807453e-69,0.214251521214118,"Increasing",FALSE
"PFKM",0.214220091188836,9.40641011796759e-71,1.43048925157832e-69,0.214220091188836,"Increasing",FALSE
"NCSTN",0.21410305088808,1.12325209669127e-70,1.706995626547e-69,0.21410305088808,"Increasing",FALSE
"CKAP4",0.214075093930851,1.17186038811588e-70,1.77961370254281e-69,0.214075093930851,"Increasing",TRUE
"NDUFAF4",0.214038439645623,1.23878034581144e-70,1.87991876917031e-69,0.214038439645623,"Increasing",TRUE
"HM13",0.213992310593116,1.32843624802308e-70,2.01456191717746e-69,0.213992310593116,"Increasing",TRUE
"CD109",0.21395618196371,1.40314736018384e-70,2.12636847500511e-69,0.21395618196371,"Increasing",TRUE
"UBE2L6",-0.213869508329303,1.59989893406879e-70,2.42283223302219e-69,0.213869508329303,"Decreasing",TRUE
"ALG14",0.213815840626706,1.73527092018462e-70,2.62599471885081e-69,0.213815840626706,"Increasing",FALSE
"GNPNAT1",0.213783424990146,1.82250524182615e-70,2.75607685625353e-69,0.213783424990146,"Increasing",TRUE
"HIST3H2A",0.213775590883563,1.84423532085322e-70,2.78698778207259e-69,0.213775590883563,"Increasing",FALSE
"CNOT3",0.213730971650012,1.97301477039657e-70,2.97951426892173e-69,0.213730971650012,"Increasing",FALSE
"RBP7",0.213688788123035,2.10299380912692e-70,3.17358213793525e-69,0.213688788123035,"Increasing",TRUE
"TENT5A",0.213649639274382,2.23124384821831e-70,3.36477177669209e-69,0.213649639274382,"Increasing",TRUE
"DIMT1",0.213498819315079,2.80247999146838e-70,4.22326308337738e-69,0.213498819315079,"Increasing",TRUE
"AFF3",-0.213441446201937,3.05619598197943e-70,4.60239687599829e-69,0.213441446201937,"Decreasing",TRUE
"ATF1",0.213325728637169,3.6396722198098e-70,5.47725046449093e-69,0.213325728637169,"Increasing",FALSE
"NSUN6",0.21322819509933,4.21681438402485e-70,6.34136108829346e-69,0.21322819509933,"Increasing",FALSE
"DDT",0.213213691025629,4.31010199085885e-70,6.47714214342558e-69,0.213213691025629,"Increasing",TRUE
"FBLN1",0.213098356562865,5.12896321260984e-70,7.70235545687969e-69,0.213098356562865,"Increasing",TRUE
"EIF2AK1",0.213094368614453,5.15989452239713e-70,7.7434250436807e-69,0.213094368614453,"Increasing",TRUE
"METRN",-0.213073690623062,5.32328309739973e-70,7.98307756660708e-69,0.213073690623062,"Decreasing",TRUE
"KIF21A",0.212921039849911,6.7001126859215e-70,1.00408762234926e-68,0.212921039849911,"Increasing",TRUE
"PSMC2",0.212851578482208,7.43901458377692e-70,1.11404785277491e-68,0.212851578482208,"Increasing",FALSE
"MARS",0.212850948969115,7.4460695490145e-70,1.11433215342246e-68,0.212850948969115,"Increasing",FALSE
"RPL37A",-0.212831301407526,7.6696438948209e-70,1.14699657139847e-68,0.212831301407526,"Decreasing",TRUE
"SCNM1",0.212705877334936,9.26324656586381e-70,1.38436209051395e-68,0.212705877334936,"Increasing",FALSE
"SCYL1",0.212563185123041,1.14808816494269e-69,1.71459469553638e-68,0.212563185123041,"Increasing",FALSE
"CHMP4B",0.212511008628012,1.24177218889117e-69,1.85322493107308e-68,0.212511008628012,"Increasing",TRUE
"RMND5A",0.212421943681122,1.41962136629223e-69,2.11718548830746e-68,0.212421943681122,"Increasing",FALSE
"STRAP",0.212387145118963,1.49581377326856e-69,2.22927832002301e-68,0.212387145118963,"Increasing",TRUE
"BAZ2A",0.212352680991631,1.57528932877276e-69,2.34610629874427e-68,0.212352680991631,"Increasing",FALSE
"C12orf75",0.212313552624021,1.67063300587551e-69,2.48638975598965e-68,0.212313552624021,"Increasing",TRUE
"GNPTAB",0.21223621411912,1.8763271451164e-69,2.79060079875881e-68,0.21223621411912,"Increasing",FALSE
"SMC2",0.212061561201456,2.4384567562759e-69,3.62414377600565e-68,0.212061561201456,"Increasing",TRUE
"TMEM41A",0.211891297844576,3.14748128878291e-69,4.67471275949132e-68,0.211891297844576,"Increasing",TRUE
"SLC35B1",0.211738457490637,3.95717932514109e-69,5.87325860002054e-68,0.211738457490637,"Increasing",FALSE
"NUDCD2",0.211700095830553,4.19109712391857e-69,6.21617082003297e-68,0.211700095830553,"Increasing",TRUE
"ARL8B",0.211664269984959,4.421977670776e-69,6.55411093727498e-68,0.211664269984959,"Increasing",TRUE
"SETD5",0.211659420305185,4.45419043786244e-69,6.59733073078872e-68,0.211659420305185,"Increasing",TRUE
"ACYP1",0.211619047752303,4.73159351514548e-69,7.00340656591053e-68,0.211619047752303,"Increasing",TRUE
"CKS2",0.211614477659443,4.76406027719472e-69,7.04663535867063e-68,0.211614477659443,"Increasing",TRUE
"FOSL1",-0.211508723106849,5.5806025746009e-69,8.24875660992651e-68,0.211508723106849,"Decreasing",TRUE
"HSPB1",0.211402185616734,6.54418895293985e-69,9.66643357983802e-68,0.211402185616734,"Increasing",TRUE
"C19orf33",0.211371651278561,6.84975084585386e-69,1.01108685641326e-67,0.211371651278561,"Increasing",TRUE
"COX8A",0.211322716935204,7.36936612455942e-69,1.08704438192306e-67,0.211322716935204,"Increasing",TRUE
"NOP53",0.21129427208946,7.68927519637942e-69,1.13346000677871e-67,0.21129427208946,"Increasing",TRUE
"PYCR2",0.211286305511117,7.78132774254231e-69,1.14624739274942e-67,0.211286305511117,"Increasing",TRUE
"NT5C3B",0.211269024048411,7.98480468838387e-69,1.17541981822872e-67,0.211269024048411,"Increasing",FALSE
"DAB2",-0.211249318215474,8.22330455450234e-69,1.20970463868479e-67,0.211249318215474,"Decreasing",TRUE
"MEA1",0.211171007349716,9.2433515106636e-69,1.3588355520098e-67,0.211171007349716,"Increasing",TRUE
"UQCRC2",0.211070817008384,1.07342361667615e-68,1.57693299499467e-67,0.211070817008384,"Increasing",FALSE
"POLR2J",0.210994461540688,1.20293171691565e-68,1.76598875017304e-67,0.210994461540688,"Increasing",TRUE
"ECHDC3",0.210946249936296,1.29260759297372e-68,1.89635099009926e-67,0.210946249936296,"Increasing",TRUE
"TMBIM6",0.210804524748848,1.59666747853542e-68,2.34084017714725e-67,0.210804524748848,"Increasing",TRUE
"RAN",0.210642172332797,2.03344887270288e-68,2.97917492468537e-67,0.210642172332797,"Increasing",TRUE
"IFI6",-0.210530413261206,2.40145419254722e-68,3.51595021009115e-67,0.210530413261206,"Decreasing",TRUE
"RACK1",0.210513848831911,2.46137626542279e-68,3.60124178035114e-67,0.210513848831911,"Increasing",TRUE
"CHCHD10",0.210420268581236,2.82898777581686e-68,4.1362940348716e-67,0.210420268581236,"Increasing",TRUE
"ZG16B",-0.21037193538196,3.03978591932654e-68,4.44149923709577e-67,0.21037193538196,"Decreasing",TRUE
"CISD2",0.210248886479838,3.64979632178751e-68,5.32919584552893e-67,0.210248886479838,"Increasing",TRUE
"TMEM216",0.21015996703999,4.16517218228815e-68,6.07760775551971e-67,0.21015996703999,"Increasing",FALSE
"VPS26C",0.210124561435405,4.39002239661467e-68,6.40137543797862e-67,0.210124561435405,"Increasing",FALSE
"TRIM28",0.209917755907202,5.96700325253711e-68,8.69500608815422e-67,0.209917755907202,"Increasing",TRUE
"BCL11A",0.209837028005439,6.72586367564949e-68,9.79419905867826e-67,0.209837028005439,"Increasing",TRUE
"AP1S1",0.209825051478567,6.84635701240827e-68,9.96294781401635e-67,0.209825051478567,"Increasing",FALSE
"MVB12A",0.209791844765415,7.19181125046369e-68,1.0458616495459e-66,0.209791844765415,"Increasing",FALSE
"OLA1",0.209712089657711,8.09413105916993e-68,1.17628898580136e-66,0.209712089657711,"Increasing",TRUE
"GTPBP3",0.209567822269998,1.002235395816e-67,1.45553137792902e-66,0.209567822269998,"Increasing",FALSE
"DEK",0.209466081153906,1.16512545673498e-67,1.6909577649458e-66,0.209466081153906,"Increasing",TRUE
"TMEM99",0.209465014111369,1.16696664528116e-67,1.69249323520308e-66,0.209465014111369,"Increasing",FALSE
"USP1",0.209423195108653,1.24145534621117e-67,1.79931925094724e-66,0.209423195108653,"Increasing",TRUE
"DNPH1",0.209362526389629,1.35801990911984e-67,1.96694438579623e-66,0.209362526389629,"Increasing",TRUE
"ASNSD1",0.209313937737099,1.45918988915135e-67,2.11206252542269e-66,0.209313937737099,"Increasing",FALSE
"SPCS2",0.20928854525004,1.51501456342711e-67,2.19139656731324e-66,0.20928854525004,"Increasing",TRUE
"FBXO27",0.209214622188882,1.68994271845859e-67,2.44278676561138e-66,0.209214622188882,"Increasing",FALSE
"ATG3",0.209154054068245,1.8481633463717e-67,2.66970654512649e-66,0.209154054068245,"Increasing",TRUE
"PCGF2",0.209120822964916,1.94115652384598e-67,2.80216382634012e-66,0.209120822964916,"Increasing",FALSE
"CHCHD3",0.209116428662109,1.95379750191498e-67,2.81852897305626e-66,0.209116428662109,"Increasing",TRUE
"TCF4",0.209041930618745,2.18102726578414e-67,3.14422943386226e-66,0.209041930618745,"Increasing",FALSE
"SLC25A37",0.208999094786228,2.32341491629704e-67,3.34726642274527e-66,0.208999094786228,"Increasing",TRUE
"BTF3",0.208960134310793,2.46094739499163e-67,3.54304285181673e-66,0.208960134310793,"Increasing",TRUE
"CREB5",-0.208923361881569,2.59818822886802e-67,3.73813898973622e-66,0.208923361881569,"Decreasing",TRUE
"PDZK1IP1",0.208830799713984,2.97835102091458e-67,4.28224654437552e-66,0.208830799713984,"Increasing",TRUE
"BCAS2",0.208789569910433,3.16506729637965e-67,4.54767980550294e-66,0.208789569910433,"Increasing",FALSE
"CHTOP",0.208744346409406,3.38330706971324e-67,4.85802430408658e-66,0.208744346409406,"Increasing",TRUE
"LAMP1",0.208540806927341,4.56658890927729e-67,6.55272153582219e-66,0.208540806927341,"Increasing",TRUE
"FBXO17",0.208344648081761,6.09521443928217e-67,8.74038381107417e-66,0.208344648081761,"Increasing",FALSE
"CCNI",0.208190417977672,7.6470291298852e-67,1.09583752981976e-65,0.208190417977672,"Increasing",TRUE
"DYRK4",0.208138914565987,8.24839324214707e-67,1.18123113295426e-65,0.208138914565987,"Increasing",FALSE
"TMPRSS2",0.20812048846839,8.4747970150925e-67,1.21285008937847e-65,0.20812048846839,"Increasing",FALSE
"NPM1",0.208075467003455,9.05437053254859e-67,1.29493677834795e-65,0.208075467003455,"Increasing",TRUE
"RBP1",0.207981895788439,1.03883384437202e-66,1.48473540852376e-65,0.207981895788439,"Increasing",TRUE
"SMIM20",0.207914882518241,1.14623873358718e-66,1.63715922226166e-65,0.207914882518241,"Increasing",FALSE
"GTF3C6",0.207898293949051,1.1744917667234e-66,1.67640469477495e-65,0.207898293949051,"Increasing",TRUE
"SLC25A33",0.207888715975891,1.1911195029387e-66,1.69901600386173e-65,0.207888715975891,"Increasing",FALSE
"ALKBH5",0.207841884138344,1.27586086185035e-66,1.81869084594895e-65,0.207841884138344,"Increasing",FALSE
"WASHC3",0.207762588188715,1.4332616513847e-66,2.04171287319864e-65,0.207762588188715,"Increasing",FALSE
"MYH11",-0.207761313620893,1.43594359631229e-66,2.0441858442891e-65,0.207761313620893,"Decreasing",TRUE
"DAPP1",-0.207729383553685,1.50478719411774e-66,2.14078020176987e-65,0.207729383553685,"Decreasing",TRUE
"CDC5L",0.207575869506584,1.88455082270335e-66,2.67903901198412e-65,0.207575869506584,"Increasing",TRUE
"PSMD7",0.207575483526039,1.88561700010544e-66,2.67903901198412e-65,0.207575483526039,"Increasing",TRUE
"HSDL2",0.207184384550819,3.34262395642828e-66,4.74299914686845e-65,0.207184384550819,"Increasing",FALSE
"ST3GAL6",0.207184367763134,3.34270601604843e-66,4.74299914686845e-65,0.207184367763134,"Increasing",FALSE
