"Database","Temporal_Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Biological_Theme"
"GO_BP","1","GO:0006692","prostanoid metabolic process","1/52","45/15373",0.141605878952006,0.260109892455648,0.190038737216557,"CD74",1,"Metabolic processes"
"GO_BP","1","GO:0021762","substantia nigra development","1/52","45/15373",0.141605878952006,0.260109892455648,0.190038737216557,"ACTB",1,"Other biological processes"
"GO_BP","1","GO:1905168","positive regulation of double-strand break repair via homologous recombination","1/52","45/15373",0.141605878952006,0.260109892455648,0.190038737216557,"ACTB",1,"DNA damage / repair / checkpoint"
"GO_BP","1","GO:2000772","regulation of cellular senescence","1/52","45/15373",0.141605878952006,0.260109892455648,0.190038737216557,"B2M",1,"Other biological processes"
"GO_BP","1","GO:0002695","negative regulation of leukocyte activation","2/52","198/15373",0.144415756185877,0.263469038323506,0.192492960824999,"CD74/HLA-DRB1",2,"Other biological processes"
"GO_BP","1","GO:0003254","regulation of membrane depolarization","1/52","46/15373",0.144517967567252,0.263469038323506,0.192492960824999,"B2M",1,"Other biological processes"
"GO_BP","1","GO:0014003","oligodendrocyte development","1/52","46/15373",0.144517967567252,0.263469038323506,0.192492960824999,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0019674","NAD+ metabolic process","1/52","46/15373",0.144517967567252,0.263469038323506,0.192492960824999,"NNMT",1,"Metabolic processes"
"GO_BP","1","GO:0030890","positive regulation of B cell proliferation","1/52","46/15373",0.144517967567252,0.263469038323506,0.192492960824999,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0030195","negative regulation of blood coagulation","1/52","47/15373",0.147420366320205,0.267556963351297,0.195479637351536,"PLAT",1,"Other biological processes"
"GO_BP","1","GO:0046633","alpha-beta T cell proliferation","1/52","47/15373",0.147420366320205,0.267556963351297,0.195479637351536,"HLA-A",1,"Immune / antigen-presentation / inflammatory processes"
"GO_BP","1","GO:0055010","ventricular cardiac muscle tissue morphogenesis","1/52","47/15373",0.147420366320205,0.267556963351297,0.195479637351536,"TPM1",1,"Other biological processes"
"GO_BP","1","GO:0022408","negative regulation of cell-cell adhesion","2/52","201/15373",0.14791576965254,0.268055999847225,0.195844238115528,"CD74/HLA-DRB1",2,"Cell adhesion / extracellular interactions"
"GO_BP","1","GO:0031032","actomyosin structure organization","2/52","203/15373",0.150259019224644,0.269986318902814,0.197254547397831,"TPM1/ACTG1",2,"Other biological processes"
"GO_BP","1","GO:0002269","leukocyte activation involved in inflammatory response","1/52","48/15373",0.150313106823359,0.269986318902814,0.197254547397831,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0006509","membrane protein ectodomain proteolysis","1/52","48/15373",0.150313106823359,0.269986318902814,0.197254547397831,"TIMP1",1,"Other biological processes"
"GO_BP","1","GO:0035850","epithelial cell differentiation involved in kidney development","1/52","48/15373",0.150313106823359,0.269986318902814,0.197254547397831,"ACTA2",1,"Other biological processes"
"GO_BP","1","GO:0051100","negative regulation of binding","1/52","48/15373",0.150313106823359,0.269986318902814,0.197254547397831,"IFI16",1,"Other biological processes"
"GO_BP","1","GO:1900047","negative regulation of hemostasis","1/52","48/15373",0.150313106823359,0.269986318902814,0.197254547397831,"PLAT",1,"Other biological processes"
"GO_BP","1","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","2/52","204/15373",0.151433538337012,0.270372429949452,0.197536643765008,"IFI16/BIRC3",2,"Other biological processes"
"GO_BP","1","GO:0001503","ossification","3/52","399/15373",0.152144367355018,0.270372429949452,0.197536643765008,"LTF/CEBPD/RPS15",3,"Other biological processes"
"GO_BP","1","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"TPM1",1,"Other biological processes"
"GO_BP","1","GO:0010043","response to zinc ion","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"MT2A",1,"Other biological processes"
"GO_BP","1","GO:0031638","zymogen activation","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"PLAT",1,"Other biological processes"
"GO_BP","1","GO:0042149","cellular response to glucose starvation","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"IFI16",1,"Cellular stress / hypoxia / redox"
"GO_BP","1","GO:0045581","negative regulation of T cell differentiation","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"CD74",1,"Immune / antigen-presentation / inflammatory processes"
"GO_BP","1","GO:0045646","regulation of erythrocyte differentiation","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"B2M",1,"Other biological processes"
"GO_BP","1","GO:0048662","negative regulation of smooth muscle cell proliferation","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"TPM1",1,"Other biological processes"
"GO_BP","1","GO:0061082","myeloid leukocyte cytokine production","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0070169","positive regulation of biomineral tissue development","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"LTF",1,"Other biological processes"
"GO_BP","1","GO:1902459","positive regulation of stem cell population maintenance","1/52","49/15373",0.153196220588135,0.270372429949452,0.197536643765008,"ACTB",1,"Other biological processes"
"GO_BP","1","GO:0045089","positive regulation of innate immune response","3/52","401/15373",0.153750624838727,0.270957622904191,0.197964191249253,"LTF/IFI16/BIRC3",3,"Immune / antigen-presentation / inflammatory processes"
"GO_BP","1","GO:0009615","response to virus","3/52","402/15373",0.154555835414012,0.271982483159824,0.198712963804442,"CLU/IFI16/ACTA2",3,"Other biological processes"
"GO_BP","1","GO:0043094","metabolic compound salvage","1/52","50/15373",0.156069739025189,0.273065903100187,0.199504520616826,"NNMT",1,"Metabolic processes"
"GO_BP","1","GO:0050819","negative regulation of coagulation","1/52","50/15373",0.156069739025189,0.273065903100187,0.199504520616826,"PLAT",1,"Other biological processes"
"GO_BP","1","GO:0071385","cellular response to glucocorticoid stimulus","1/52","50/15373",0.156069739025189,0.273065903100187,0.199504520616826,"MT-ND3",1,"Other biological processes"
"GO_BP","1","GO:1903573","negative regulation of response to endoplasmic reticulum stress","1/52","50/15373",0.156069739025189,0.273065903100187,0.199504520616826,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0099504","synaptic vesicle cycle","2/52","210/15373",0.158519566253666,0.275303947619369,0.201139657021077,"ACTB/ACTG1",2,"Other biological processes"
"GO_BP","1","GO:0006968","cellular defense response","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"LGALS3BP",1,"Other biological processes"
"GO_BP","1","GO:0043368","positive T cell selection","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"CD74",1,"Immune / antigen-presentation / inflammatory processes"
"GO_BP","1","GO:0045778","positive regulation of ossification","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"LTF",1,"Other biological processes"
"GO_BP","1","GO:0046456","icosanoid biosynthetic process","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0097300","programmed necrotic cell death","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"BIRC3",1,"Cell death / apoptosis"
"GO_BP","1","GO:0141085","regulation of inflammasome-mediated signaling pathway","1/52","51/15373",0.158933693444735,0.275303947619369,0.201139657021077,"IFI16",1,"Other biological processes"
"GO_BP","1","GO:0045216","cell-cell junction organization","2/52","211/15373",0.159706821687767,0.275857237460689,0.201543895790185,"ACTB/ACTG1",2,"Cell adhesion / extracellular interactions"
"GO_BP","1","GO:0071222","cellular response to lipopolysaccharide","2/52","211/15373",0.159706821687767,0.275857237460689,0.201543895790185,"LTF/B2M",2,"Other biological processes"
"GO_BP","1","GO:0002762","negative regulation of myeloid leukocyte differentiation","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"LTF",1,"Other biological processes"
"GO_BP","1","GO:0006111","regulation of gluconeogenesis","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"NNMT",1,"Other biological processes"
"GO_BP","1","GO:0010761","fibroblast migration","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"ACTA2",1,"Other biological processes"
"GO_BP","1","GO:0050832","defense response to fungus","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"LTF",1,"Other biological processes"
"GO_BP","1","GO:0051496","positive regulation of stress fiber assembly","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"TPM1",1,"Other biological processes"
"GO_BP","1","GO:0051937","catecholamine transport","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"ACTB",1,"Other biological processes"
"GO_BP","1","GO:0061900","glial cell activation","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0071622","regulation of granulocyte chemotaxis","1/52","52/15373",0.161788115056853,0.276312286389231,0.201876358823157,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0042325","regulation of phosphorylation","3/52","414/15373",0.16432355936687,0.279600238164413,0.204278567356964,"CD74/LTF/HLA-DRB1",3,"Other biological processes"
"GO_BP","1","GO:0030490","maturation of SSU-rRNA","1/52","53/15373",0.164633034971809,0.279600238164413,0.204278567356964,"RPS28",1,"Other biological processes"
"GO_BP","1","GO:0031529","ruffle organization","1/52","53/15373",0.164633034971809,0.279600238164413,0.204278567356964,"TPM1",1,"Other biological processes"
"GO_BP","1","GO:0140467","integrated stress response signaling","1/52","53/15373",0.164633034971809,0.279600238164413,0.204278567356964,"CEBPD",1,"Cellular stress / hypoxia / redox"
"GO_BP","1","GO:0006623","protein targeting to vacuole","1/52","54/15373",0.167468484200364,0.282835662205058,0.206642398633197,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0006636","unsaturated fatty acid biosynthetic process","1/52","54/15373",0.167468484200364,0.282835662205058,0.206642398633197,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0042088","T-helper 1 type immune response","1/52","54/15373",0.167468484200364,0.282835662205058,0.206642398633197,"HLA-DRB1",1,"Immune / antigen-presentation / inflammatory processes"
"GO_BP","1","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/52","54/15373",0.167468484200364,0.282835662205058,0.206642398633197,"LTF",1,"Other biological processes"
"GO_BP","1","GO:0042269","regulation of natural killer cell mediated cytotoxicity","1/52","55/15373",0.170294493654087,0.285913627986705,0.208891189422419,"HLA-A",1,"Other biological processes"
"GO_BP","1","GO:0048146","positive regulation of fibroblast proliferation","1/52","55/15373",0.170294493654087,0.285913627986705,0.208891189422419,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0051703","biological process involved in intraspecies interaction between organisms","1/52","55/15373",0.170294493654087,0.285913627986705,0.208891189422419,"LTF",1,"Other biological processes"
"GO_BP","1","GO:0050866","negative regulation of cell activation","2/52","220/15373",0.170466595633521,0.285913627986705,0.208891189422419,"CD74/HLA-DRB1",2,"Other biological processes"
"GO_BP","1","GO:2001234","negative regulation of apoptotic signaling pathway","2/52","220/15373",0.170466595633521,0.285913627986705,0.208891189422419,"CD74/CLU",2,"Other biological processes"
"GO_BP","1","GO:0043030","regulation of macrophage activation","1/52","56/15373",0.173111094145665,0.288755954020752,0.210967819592724,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0061005","cell differentiation involved in kidney development","1/52","56/15373",0.173111094145665,0.288755954020752,0.210967819592724,"ACTA2",1,"Other biological processes"
"GO_BP","1","GO:0070613","regulation of protein processing","1/52","56/15373",0.173111094145665,0.288755954020752,0.210967819592724,"PLAT",1,"Other biological processes"
"GO_BP","1","GO:2000107","negative regulation of leukocyte apoptotic process","1/52","56/15373",0.173111094145665,0.288755954020752,0.210967819592724,"CD74",1,"Other biological processes"
"GO_BP","1","GO:0097529","myeloid leukocyte migration","2/52","223/15373",0.174081113561724,0.289976211083638,0.211859350895594,"CD74/SAA1",2,"Other biological processes"
"GO_BP","1","GO:0030595","leukocyte chemotaxis","2/52","224/15373",0.175288852927173,0.291043092148683,0.212638824249903,"CD74/SAA1",2,"Other biological processes"
"GO_BP","1","GO:0071219","cellular response to molecule of bacterial origin","2/52","224/15373",0.175288852927173,0.291043092148683,0.212638824249903,"LTF/B2M",2,"Other biological processes"
"GO_BP","1","GO:0034332","adherens junction organization","1/52","57/15373",0.175918316389212,0.291043092148683,0.212638824249903,"ACTB",1,"Cell adhesion / extracellular interactions"
"GO_BP","1","GO:0042987","amyloid precursor protein catabolic process","1/52","57/15373",0.175918316389212,0.291043092148683,0.212638824249903,"CLU",1,"Other biological processes"
"GO_BP","1","GO:0050435","amyloid-beta metabolic process","1/52","57/15373",0.175918316389212,0.291043092148683,0.212638824249903,"CLU",1,"Metabolic processes"
