"SYMBOL","ENTREZID"
"PRDX6","9588"
"ANKRD45","339416"
"KLHL20","27252"
"CENPL","91687"
"DARS2","55157"
"GAS5-AS1","100506046"
"ZBTB37","84614"
"RC3H1","149041"
"RABGAP1L","9910"
"CACYBP","27101"
"MRPS14","63931"
"KIAA0040","9674"
"COP1","64326"
"PAPPA2","60676"
"SEC16B","89866"
"RASAL2-AS1","100302401"
"RASAL2","9462"
"RALGPS2","55103"
"ANGPTL1","9068"
"FAM20B","9917"
"TOR3A","64222"
"ABL2","27"
"SOAT1","6646"
"AXDND1","126859"
"TDRD5","163589"
"TOR1AIP2","163590"
"TOR1AIP1","26092"
"CEP350","9857"
"QSOX1","5768"
"ACBD6","84320"
"XPR1","9213"
"KIAA1614","57710"
"KIAA1614-AS1","103344928"
"STX6","10228"
"MR1","3140"
"IER5","51278"
"GLUL","2752"
"RNASEL","6041"
"RGS16","6004"
"LINC01686","284648"
"NPL","80896"
"DHX9","1660"
"SHCBP1L","81626"
"LAMC1","3915"
"LAMC2","3918"
"NMNAT2","23057"
"SMG7","9887"
"NCF2","4688"
"ARPC5","10092"
"RGL1","23179"
"COLGALT2","23127"
"TSEN15","116461"
"C1orf21","81563"
"EDEM3","80267"
"RNF2","6045"
"TRMT1L","81627"
"SWT1","54823"
"IVNS1ABP","10625"
"HMCN1","83872"
"TPR","7175"
"ODR4","54953"
"PTGS2","5743"
"PACERR","103752588"
"PLA2G4A","5321"
"ERVMER61-1","339476"
"RGS18","64407"
"RGS1","5996"
"RGS13","6003"
"RGS2","5997"
"UCHL5","51377"
"GLRX2","51022"
"CDC73","79577"
"B3GALT2","8707"
"KCNT2","343450"
"CFH","3075"
"ASPM","259266"
"ZBTB41","360023"
"CRB1","23418"
"DENND1B","163486"
"C1orf53","388722"
"LHX9","56956"
"NEK7","140609"
"PTPRC","5788"
"MIR181A1HG","100131234"
"NR5A2","2494"
"ZNF281","23528"
"KIF14","9928"
"DDX59","83479"
"CAMSAP2","23271"
"INAVA","55765"
"KIF21B","23046"
"TMEM9","252839"
"PKP1","5317"
"TNNT2","7139"
"LAD1","3898"
"TNNI1","7135"
"PHLDA3","23612"
"CSRP1","1465"
"NAV1","89796"
"IPO9-AS1","100873949"
"IPO9","55705"
"SHISA4","149345"
"LMOD1","25802"
"TIMM17A","10440"
"RNPEP","6051"
"ELF3-AS1","102723465"
"ELF3","1999"
"GPR37L1","9283"
"ARL8A","127829"
"PTPN7","5778"
"LGR6","59352"
"UBE2T","29089"
"PPP1R12B","4660"
"KDM5B","10765"
"PCAT6","100506696"
"RABIF","5877"
"KLHL12","59349"
"ADIPOR1","51094"
"CYB5R1","51706"
"TMEM183A","92703"
"PPFIA4","8497"
"ADORA1","134"
"CHI3L1","1116"
"CHIT1","1118"
"LINC01353","100506775"
"BTG2","7832"
"FMOD","2331"
"PRELP","5549"
"ATP2B4","493"
"LAX1","54900"
"ZC3H11A","9877"
"SNRPE","6635"
"SOX13","9580"
"ETNK2","55224"
"KISS1","3814"
"GOLT1A","127845"
"PLEKHA6","22874"
"PPP1R15B","84919"
"PIK3C2B","5287"
"MDM4","4194"
"LRRN2","10446"
"NFASC","23114"
"CNTN2","6900"
"TMEM81","388730"
"RBBP5","5929"
"DSTYK","25778"
"TMCC2","9911"
"NUAK2","81788"
"KLHDC8A","55220"
"LEMD1","93273"
"BLACAT1","101669762"
"CDK18","5129"
"ELK4","2005"
"SLC45A3","85414"
"NUCKS1","64710"
"RAB29","8934"
"SLC41A1","254428"
"RAB7B","338382"
"RHEX","440712"
"FAM72A","729533"
"SRGAP2","23380"
"IKBKE","9641"
"RASSF5","83593"
"EIF2D","1939"
"DYRK3","8444"
"MAPKAPK2","9261"
"IL10","3586"
"IL19","29949"
"IL20","50604"
"FCMR","9214"
"PIGR","5284"
"C1orf116","79098"
"PFKFB2","5208"
"YOD1","55432"
"C4BPB","725"
"C4BPA","722"
"CD55","1604"
"CR2","1380"
"CR1","1378"
"CR1L","1379"
"CD46","4179"
"MIR29B2CHG","100128537"
"CD34","947"
"PLXNA2","5362"
"LINC01698","101929476"
"LAMB3","3914"
"G0S2","50486"
"HSD11B1","3290"
"TRAF3IP3","80342"
"C1orf74","148304"
"IRF6","3664"
"UTP25","27042"
"SYT14","255928"
"SERTAD4-AS1","574036"
"SERTAD4","56256"
"HHAT","55733"
"RCOR3","55758"
"TRAF5","7188"
"LINC00467","84791"
"SLC30A1","7779"
"NEK2","4751"
"LPGAT1","9926"
"INTS7","25896"
"DTL","51514"
"PPP2R5A","5525"
"NENF","29937"
"LINC01740","101929565"
"ATF3","467"
"BATF3","55509"
"NSL1","25936"
"TATDN3","128387"
"FLVCR1-DT","642946"
"FLVCR1","28982"
"VASH2","79805"
"ANGEL2","90806"
"RPS6KC1","26750"
"PROX1","5629"
"SMYD2","56950"
"PTPN14","5784"
"CENPF","1063"
"KCNK2","3776"
"KCTD3","51133"
"ESRRG","2104"
"GPATCH2","55105"
"SPATA17","128153"
"RRP15","51018"
"TGFB2-AS1","728463"
"TGFB2","7042"
"LYPLAL1","127018"
"ZC3H11B","643136"
"SLC30A10","55532"
"BPNT1","10380"
"IARS2","55699"
"RAB3GAP2","25782"
"MARK1","4139"
"C1orf115","79762"
"LINC01352","101929730"
"HLX-AS1","100873924"
"HLX","3142"
"DUSP10","11221"
"LINC01705","107985307"
"HHIPL2","79802"
"TAF1A","9015"
"TAF1A-AS1","100506161"
"MIA3","375056"
"AIDA","64853"
"BROX","148362"
"DISP1","84976"
"TLR5","7100"
"SUSD4","55061"
"CAPN8","388743"
"CAPN2","824"
"TP53BP2","7159"
"FBXO28","23219"
"DEGS1","8560"
"NVL","4931"
"CNIH4","29097"
"WDR26","80232"
"CNIH3","149111"
"DNAH14","127602"
"LBR","3930"
"ENAH","55740"
"SRP9","6726"
"EPHX1","2052"
"TMEM63A","9725"
"PYCR2","29920"
"LEFTY2","7044"
"SDE2","163859"
"LINC01703","105373113"
"ACBD3","64746"
"ACBD3-AS1","107985353"
"MIXL1","83881"
"LIN9","286826"
"PARP1","142"
"STUM","375057"
"ITPKB","3707"
"ITPKB-AS1","100873994"
"PSEN2","5664"
"COQ8A","56997"
"CDC42BPA","8476"
"LINC01641","107985463"
"ZNF678","339500"
"SNAP47","116841"
"JMJD4","65094"
"WNT9A","7483"
"WNT3A","89780"
"ARF1","375"
"C1orf35","79169"
"MRPL55","128308"
"GUK1","2987"
"GJC2","57165"
"IBA57-DT","574432"
"IBA57","200205"
"OBSCN-AS1","574407"
"OBSCN","84033"
"TRIM11","81559"
"TRIM17","51127"
"RNF187","149603"
"RHOU","58480"
"RAB4A","5867"
"CCSAP","126731"
"ACTA1","58"
"NUP133","55746"
"ABCB10","23456"
"TAF5L","27097"
"URB2","9816"
"GALNT2","2590"
"PGBD5","79605"
"COG2","22796"
"AGT","183"
"CAPN9","10753"
"C1orf198","84886"
"TTC13","79573"
"ARV1","64801"
"FAM89A","375061"
"GNPAT","8443"
"EXOC8","149371"
"SPRTN","83932"
"EGLN1","54583"
"TSNAX","7257"
"LINC00582","100287814"
"DISC1","27185"
"SIPA1L2","57568"
"MAP10","54627"
"NTPCR","84284"
"PCNX2","80003"
"MAP3K21","84451"
"KCNK1","3775"
"SLC35F3","148641"
"COA6","388753"
"TARBP1","6894"
"LINC01354","100506795"
"IRF2BP2","359948"
"LINC00184","100302691"
"LINC01132","100506810"
"LINC01348","731656"
"TOMM20","9804"
"RBM34","23029"
"ARID4B","51742"
"GGPS1","9453"
"TBCE","6905"
"B3GALNT2","148789"
"GNG4","2786"
"LYST","1130"
"NID1","4811"
"GPR137B","7107"
"ERO1B","56605"
"EDARADD","128178"
"LGALS8","3964"
"LGALS8-AS1","100287902"
"HEATR1","55127"
"ACTN2","88"
"MTR","4548"
"MT1HL1","645745"
"RYR2","6262"
"MTRNR2L11","100463489"
"LINC01139","339535"
"CHRM3","1131"
"CHRM3-AS2","100506915"
"FMN2","56776"
"FH","2271"
"KMO","8564"
"OPN3","23596"
"CHML","1122"
"WDR64","128025"
"EXO1","9156"
"PLD5","200150"
"CEP170","9859"
"SDCCAG8","10806"
"AKT3","10000"
"ZBTB18","10472"
"CATSPERE","257044"
"DESI2","51029"
"COX20","116228"
"HNRNPU","3192"
"KIF26B","55083"
"KIF26B-AS1","111216275"
"SMYD3","64754"
"TFB2M","64216"
"CNST","163882"
"SCCPDH","51097"
"AHCTF1","25909"
"ZNF695","57116"
"ZNF670-ZNF695","100533111"
"ZNF670","93474"
"ZNF669","79862"
"ZNF124","7678"
"ZNF496","84838"
"NLRP3","114548"
"OR2C3","81472"
"TRIM58","25893"
"OR2L2","26246"
"LYPD8","646627"
"SH3BP5L","80851"
"ZNF672","79894"
"ZNF692","55657"
"PGBD2","267002"
"FAM110C","642273"
"SH3YL1","26751"
"ACP1","52"
"ALKAL2","285016"
"LINC01874","727944"
"LINC01875","101927362"
"TMEM18","129787"
"PXDN","7837"
"MYT1L","23040"
"EIPR1","7260"
"TRAPPC12","51112"
"TRAPPC12-AS1","100861515"
"ADI1","55256"
"RNASEH1","246243"
"RPS7","6201"
"COLEC11","78989"
"SOX11","6664"
"NRIR","104326052"
"CMPK2","129607"
"RSAD2","91543"
"RNF144A","9781"
"LINC01871","101929531"
"LINC00299","339789"
"LINC01814","101929567"
"ID2-AS1","100506299"
"ID2","3398"
"KIDINS220","57498"
"MBOAT2","129642"
"ASAP2","8853"
"ITGB1BP1","9270"
"CPSF3","51692"
"IAH1","285148"
"ADAM17","6868"
"YWHAQ","10971"
"TAF1B","9014"
"GRHL1","29841"
"KLF11","8462"
"CYS1","192668"
"RRM2","6241"
"HPCAL1","3241"
"ODC1","4953"
"NOL10","79954"
"RN7SL832P","106479524"
"ATP6V1C2","245973"
"PDIA6","10130"
"LINC01954","101929733"
"KCNF1","3754"
"ROCK2","9475"
"E2F6","1876"
"GREB1","9687"
"LPIN1","23175"
"MIR3681HG","100506457"
"TRIB2","28951"
"NBAS","51594"
"DDX1","1653"
"MYCNOS","10408"
"MYCN","4613"
"RAD51AP2","729475"
"VSNL1","7447"
"SMC6","79677"
"GEN1","348654"
"KCNS3","3790"
"RDH14","57665"
"OSR1","130497"
"LINC00954","400946"
"TTC32","130502"
"WDR35","57539"
"MATN3","4148"
"LAPTM4A","9741"
"SDC1","6382"
"PUM2","23369"
"RHOB","388"
"HS1BP3","64342"
"LDAH","60526"
"KLHL29","114818"
"ATAD2B","54454"
"UBXN2A","165324"
"MFSD2B","388931"
"WDCP","80304"
"FKBP1B","2281"
"SF3B6","51639"
"FAM228B","375190"
"TP53I3","9540"
"PFN4","375189"
"ITSN2","50618"
"NCOA1","8648"
"PTRHD1","391356"
"CENPO","79172"
"ADCY3","109"
"DNAJC27","51277"
"DNAJC27-AS1","729723"
"EFR3B","22979"
"POMC","5443"
"DNMT3A","1788"
"DTNB","1838"
"ASXL2","55252"
"KIF3C","3797"
"RAB10","10890"
"GAREM2","150946"
"HADHA","3030"
"HADHB","3032"
"SELENOI","85465"
"OTOF","9381"
"KCNK3","3777"
"SLC35F6","54978"
"CENPA","1058"
"DPYSL5","56896"
"MAPRE3","22924"
"TMEM214","54867"
"AGBL5","60509"
"OST4","100128731"
"EMILIN1","11117"
"KHK","3795"
"CGREF1","10669"
"ABHD1","84696"
"PREB","10113"
"SLC5A6","8884"
"ATRAID","51374"
"CAD","790"
"SLC30A3","7781"
"TRIM54","57159"
"UCN","7349"
"MPV17","4358"
"GTF3C2","2976"
"EIF2B4","8890"
"SNX17","9784"
"ZNF513","130557"
"PPM1G","5496"
"NRBP1","29959"
"KRTCAP3","200634"
"IFT172","26160"
"FNDC4","64838"
"ZNF512","84450"
"CCDC121","79635"
"GPN1","11321"
"SUPT7L","9913"
"SLC4A1AP","22950"
"LINC01460","100129995"
"MRPL33","9553"
"RBKS","64080"
"BABAM2","9577"
"FOSL2","2355"
"PLB1","151056"
"PPP1CB","5500"
"SPDYA","245711"
"TRMT61B","55006"
"WDR43","23160"
"TOGARAM2","165186"
"CLIP4","79745"
"ALK","238"
"YPEL5","51646"
"LBH","81606"
"LINC01936","285043"
"LCLAT1","253558"
"GALNT14","79623"
"CAPN14","440854"
"EHD3","30845"
"XDH","7498"
"SRD5A2","6716"
"MEMO1","51072"
"DPY30","84661"
"SPAST","6683"
"SLC30A6","55676"
"NLRC4","58484"
"YIPF4","84272"
"BIRC6","57448"
"TTC27","55622"
"LTBP1","4052"
"RASGRP3","25780"
"FAM98A","25940"
"CRIM1","51232"
"FEZ2","9637"
"VIT","5212"
"STRN","6801"
"HEATR5B","54497"
"GPATCH11","253635"
"EIF2AK2","5610"
"CEBPZOS","100505876"
"CEBPZ","10153"
"NDUFAF7","55471"
"PRKD3","23683"
"QPCT","25797"
"CDC42EP3","10602"
"RMDN2","151393"
"CYP1B1","1545"
"CYP1B1-AS1","285154"
"ATL2","64225"
"HNRNPLL","92906"
"GALM","130589"
"SRSF7","6432"
"GEMIN6","79833"
"DHX57","90957"
"MORN2","729967"
"ARHGEF33","100271715"
"SOS1","6654"
"CDKL4","344387"
"MAP4K3","8491"
"THUMPD2","80745"
"SLC8A1","6546"
"LINC01913","388942"
"LINC01914","101929723"
"PKDCC","91461"
"EML4","27436"
"COX7A2L","9167"
"KCNG3","170850"
"MTA3","57504"
"OXER1","165140"
"HAAO","23498"
"LINC01819","102723854"
"LINC02580","100506047"
"ZFP36L2","678"
"LINC01126","100129726"
"THADA","63892"
"PLEKHH2","130271"
"C1GALT1C1L","728819"
"DYNC2LI1","51626"
"ABCG8","64241"
"LRPPRC","10128"
"PPM1B","5495"
"PREPL","9581"
"CAMKMT","79823"
"LINC01833","107985879"
"SIX3-AS1","100506108"
"SIX3","6496"
"SIX2","10736"
"SRBD1","55133"
"PRKCE","5581"
"EPAS1","2034"
"ATP6V1E2","90423"
"RHOQ","23433"
"PIGF","5281"
"CRIPT","9419"
"SOCS5","9655"
"LINC01118","388948"
"LINC01119","100134259"
"MCFD2","90411"
"TTC7A","57217"
"STPG4","285051"
"CALM2","805"
"EPCAM","4072"
"MSH2","4436"
"KCNK12","56660"
"MSH6","2956"
"FBXO11","80204"
"FOXN2","3344"
"PPP1R21","129285"
"STON1","11037"
"NRXN1","9378"
"ASB3","51130"
"CHAC2","494143"
"ERLEC1","27248"
"PSME4","23198"
"ACYP2","98"
"SPTBN1","6711"
"EML6","400954"
"RTN4","57142"
"CLHC1","130162"
"RPS27A","6233"
"MTIF2","4528"
"CCDC88A","55704"
"CFAP36","112942"
"PPP4R3B","57223"
"PNPT1","87178"
"EFEMP1","2202"
"CCDC85A","114800"
"VRK2","7444"
"FANCL","55120"
"LINC01122","400955"
"BCL11A","53335"
"PAPOLG","64895"
"REL","5966"
"PUS10","150962"
"PEX13","5194"
"C2orf74","339804"
"USP34","9736"
"XPO1","7514"
"FAM161A","84140"
"CCT4","10575"
"COMMD1","150684"
"B3GNT2","10678"
"TMEM17","200728"
"EHBP1","23301"
"OTX1","5013"
"WDPCP","51057"
"MDH1","4190"
"UGP2","7360"
"VPS54","51542"
"PELI1","57162"
"LINC00309","150992"
"LGALSL","29094"
"AFTPH","54812"
"SERTAD2","9792"
"LINC02245","400958"
"SLC1A4","6509"
"LINC02576","102724233"
"CEP68","23177"
"RAB1A","5861"
"ACTR2","10097"
"SPRED2","200734"
"LINC01873","729348"
"MEIS1","4211"
"ETAA1","54465"
"C1D","10438"
"PNO1","56902"
"PPP3R1","5534"
"CNRIP1","25927"
"PLEK","5341"
"FBXO48","554251"
"APLF","200558"
"PROKR1","10887"
"ARHGAP25","9938"
"ANTXR1","84168"
"GFPT1","2673"
"NFU1","27247"
"AAK1","22848"
"ANXA4","307"
"GMCL1","64395"
"SNRNP27","11017"
"MXD1","4084"
"PCBP1","5093"
"LINC01816","100133985"
"C2orf42","54980"
"TIA1","7072"
"PCYOX1","51449"
"SNRPG","6637"
"FAM136A","84908"
"TGFA","7039"
"ADD2","119"
"CD207","50489"
"LINC01143","104355141"
"VAX2","25806"
"ATP6V1B1","525"
"ANKRD53","79998"
"TEX261","113419"
"NAGK","55577"
"MCEE","84693"
"MPHOSPH10","10199"
"PAIP2B","400961"
"ZNF638","27332"
"DYSF","8291"
"CYP26B1","56603"
"EXOC6B","23233"
"SPR","6697"
"EMX1","2016"
"SFXN5","94097"
"RAB11FIP5","26056"
"SMYD5","10322"
"PRADC1","84279"
"CCT7","10574"
"FBXO41","150726"
"EGR4","1961"
"ALMS1","7840"
"TPRKB","51002"
"DUSP11","8446"
"STAMBP","10617"
"ACTG2","72"
"DGUOK","1716"
"DGUOK-AS1","100874048"
"TET3","200424"
"BOLA3","388962"
"MOB1A","55233"
"MTHFD2","10797"
"SLC4A5","57835"
"DCTN1","1639"
"C2orf81","388963"
"WDR54","84058"
"RTKN","6242"
"INO80B","83444"
"WBP1","23559"
"MOGS","7841"
"MRPL53","116540"
"CCDC142","84865"
"TTC31","64427"
"LBX2","85474"
"LBX2-AS1","151534"
"PCGF1","84759"
"TLX2","3196"
"AUP1","550"
"HTRA2","27429"
"LOXL3","84695"
"DOK1","1796"
"M1AP","130951"
"SEMA4F","10505"
"HK2","3099"
"POLE4","56655"
"TACR1","6869"
"EVA1A","84141"
"MRPL19","9801"
"GCFC2","6936"
"SUCLG1","8802"
"DNAH6","1768"
"TRABD2A","129293"
"TMSB10","9168"
"KCMF1","56888"
"TCF7L1","83439"
"TGOLN2","10618"
"RETSAT","54884"
"ELMOD3","84173"
"CAPG","822"
"MAT2A","4144"
"GGCX","2677"
"VAMP8","8673"
"VAMP5","10791"
"RNF181","51255"
"TMEM150A","129303"
"USP39","10713"
"C2orf68","388969"
"SFTPB","6439"
"GNLY","10578"
"ATOH8","84913"
"ST3GAL5","8869"
"POLR1A","25885"
"PTCD3","55037"
"IMMT","10989"
"MRPL35","51318"
"REEP1","65055"
"KDM3A","55818"
"CHMP3","51652"
"RNF103","7844"
"RMND5A","64795"
"CD8A","925"
"CD8B","926"
"PLGLB1","5343"
"LINC01943","101928173"
"CYTOR","112597"
"RGPD2","729857"
"KRCC1","51315"
"SMYD1","150572"
"THNSL2","55258"
"FOXI3","344167"
"EIF2AK3","9451"
"RPIA","22934"
"IGKC","3514"
"IGKV4-1","28908"
"IGKV1-5","28299"
"IGKV1-9","28941"
"IGKV3-11","28914"
"IGKV3-15","28913"
"IGKV3-20","28912"
"IGKV1-39","28930"
"IGKV1D-39","28893"
"IGKV1D-8","28904"
"ANKRD20A8P","729171"
"TEKT4","150483"
"MAL","4118"
"MRPS5","64969"
"ZNF514","84874"
"ZNF2","7549"
"PROM2","150696"
"KCNIP3","30818"
"FAHD2A","51011"
"TRIM43","129868"
"LINC00342","150759"
"ANKRD36C","400986"
"GPAT2","150763"
"ADRA2B","151"
"DUSP2","1844"
"STARD7","56910"
"TMEM127","55654"
"CIAO1","9391"
"SNRNP200","23020"
"ITPRIPL1","150771"
"NCAPH","23397"
"NEURL3","93082"
"ARID5A","10865"
"KANSL3","55683"
"FER1L5","90342"
"LMAN2L","81562"
"CNNM4","26504"
"CNNM3","26505"
"ANKRD23","200539"
"ANKRD39","51239"
"SEMA4C","54910"
"FAHD2B","151313"
"ANKRD36","375248"
"ANKRD36B","57730"
"COX5B","1329"
"ACTR1B","10120"
"C2orf92","728537"
"ZAP70","7535"
"TMEM131","23505"
"INPP4A","3631"
"COA5","493753"
"UNC50","25972"
"MGAT4A","11320"
"TSGA10","80705"
"C2orf15","150590"
"LIPT1","51601"
"MITD1","129531"
"MRPL30","51263"
"LYG2","254773"
"LYG1","129530"
"TXNDC9","10190"
"EIF5B","9669"
"REV1","51455"
"AFF3","3899"
"LONRF2","164832"
"CHST10","9486"
"PDCL3","79031"
"NPAS2","4862"
"RPL31","6160"
"TBC1D8","11138"
"TBC1D8-AS1","100506286"
"CNOT11","55571"
"RNF149","284996"
"RFX8","731220"
"MAP4K4","9448"
"LINC01127","100506328"
"IL1R2","7850"
"IL1R1","3554"
"IL1RL2","8808"
"IL1RL1","9173"
"IL18R1","8809"
"IL18RAP","8807"
"SLC9A2","6549"
"TMEM182","130827"
"LINC01114","284998"
"MRPS9","64965"
"LINC01918","105373984"
"TGFBRAP1","9392"
"C2orf49","79074"
"FHL2","2274"
"NCK2","8440"
"UXS1","80146"
"CD8B2","927"
"ST6GAL2","84620"
"SULT1C2","6819"
"SULT1C4","27233"
"GCC2","9648"
"GCC2-AS1","644903"
"LIMS1","3987"
"RANBP2","5903"
"CCDC138","165055"
"EDAR","10913"
"SH3RF3-AS1","100287216"
"SH3RF3","344558"
"SOWAHC","65124"
"RGPD5","84220"
"LINC01123","440894"
"MALL","7851"
"NPHP1","4867"
"LINC01106","151009"
"RGPD6","729540"
"BUB1","699"
"ACOXL","55289"
"MIR4435-2HG","541471"
"BCL2L11","10018"
"ANAPC1","64682"
"MERTK","10461"
"TMEM87B","84910"
"FBLN7","129804"
"ZC3H8","84524"
"ZC3H6","376940"
"TTL","150465"
"POLR1B","84172"
"CHCHD5","84269"
"SLC20A1","6574"
"NT5DC4","284958"
"CKAP2L","150468"
"IL1A","3552"
"IL1B","3553"
"IL36RN","26525"
"IL1RN","3557"
"PSD4","23550"
"PAX8","7849"
"RABL2A","11159"
"SLC35F5","80255"
"ACTR3","10096"
"LINC01191","440900"
"DPP10","57628"
"DPP10-AS1","389023"
"DDX18","8886"
"CCDC93","54520"
"INSIG2","51141"
"LINC01956","124905956"
"EN1","2019"
"MARCO","8685"
"C1QL2","165257"
"STEAP3","55240"
"C2orf76","130355"
"DBI","1622"
"TMEM37","140738"
"CFAP221","200373"
"TMEM177","80775"
"PTPN4","5775"
"EPB41L5","57669"
"TMEM185B","79134"
"RALB","5899"
"INHBB","3625"
"GLI2","2736"
"TFCP2L1","29842"
"CLASP1","23332"
"NIFK-AS1","254128"
"NIFK","84365"
"TSN","7247"
"GYPC","2995"
"BIN1","274"
"CYP27C1","339761"
"ERCC3","2071"
"MAP3K2","10746"
"PROC","5624"
"IWS1","55677"
"LIMS2","55679"
"WDR33","55339"
"SFT2D3","84826"
"POLR2D","5433"
"AMMECR1L","83607"
"SAP130","79595"
"UGGT1","56886"
"HS6ST1","9394"
"RAB6C","84084"
"CCDC74B","91409"
"SMPD4","55627"
"MZT2B","80097"
"IMP4","92856"
"PTPN18","26469"
"POTEI","653269"
"ARHGEF4","50649"
"FAM168B","130074"
"PLEKHB2","55041"
"POTEE","445582"
"RAB6D","150786"
"MZT2A","653784"
"CCDC74A","90557"
"GPR39","2863"
"LYPD1","116372"
"NCKAP5","344148"
"MGAT5","4249"
"TMEM163","81615"
"CCNT2-AS1","100129961"
"CCNT2","905"
"RAB3GAP1","22930"
"ZRANB3","84083"
"R3HDM1","23518"
"UBXN4","23190"
"LCT","3938"
"MCM6","4175"
"CXCR4","7852"
"HNMT","3176"
"SPOPL","339745"
"KYNU","8942"
"ARHGAP15","55843"
"ZEB2","9839"
"ZEB2-AS1","100303491"
"TEX41","401014"
"ACVR2A","92"
"ORC4","5000"
"MBD5","55777"
"EPC2","26122"
"KIF5C","3800"
"LYPD6B","130576"
"LYPD6","130574"
"MMADHC","27249"
"LINC01931","150596"
"RND3","390"
"RBM43","375287"
"NMI","9111"
"TNFAIP6","7130"
"RIF1","55183"
"NEB","4703"
"ARL5A","26225"
"CACNB4","785"
"STAM2","10254"
"FMNL2","114793"
"PRPF40A","55660"
"ARL6IP6","151188"
"RPRM","56475"
"GALNT13","114805"
"LINC01876","101929378"
"NR4A2","4929"
"GPD2","2820"
"GALNT5","11227"
"ERMN","57471"
"CYTIP","9595"
"ACVR1C","130399"
"ACVR1","90"
"CCDC148","130940"
"PKP4","8502"
"PKP4-AS1","100129029"
"DAPL1","92196"
"TANC1","85461"
"WDSUB1","151525"
"BAZ2B","29994"
"CD302","9936"
"LY75","4065"
"PLA2R1","22925"
"ITGB6","3694"
"LINC02478","100505984"
"RBMS1","5937"
"TANK","10010"
"LINC01806","100996579"
"PSMD14","10213"
"DPP4","1803"
"FAP","2191"
"IFIH1","64135"
"GCA","25801"
"FIGN","55137"
"GRB14","2888"
"COBLL1","22837"
"SCN2A","6326"
"CSRNP3","80034"
"GALNT3","2591"
"TTC21B","79809"
"SCN1A","6323"
"SCN9A","6335"
"STK39","27347"
"CERS6","253782"
"NOSTRIN","115677"
"SPC25","57405"
"DHRS9","10170"
"LRP2","4036"
"BBS5","129880"
"KLHL41","10324"
"FASTKD1","79675"
"PPIG","9360"
"PHOSPHO2","493911"
"KLHL23","151230"
"SSB","6741"
"METTL5","29081"
"UBR3","130507"
"MYO3B","140469"
"ERICH2","285141"
"GAD1","2571"
"GORASP2","26003"
"TLK1","9874"
"METTL8","79828"
"DCAF17","80067"
"CYBRD1","79901"
"DYNC1I2","1781"
"SLC25A12","8604"
"HAT1","8520"
"METAP1D","254042"
"DLX2","1746"
"ITGA6","3655"
"PDK1","5163"
"RAPGEF4","11069"
"MAP3K20","51776"
"CDCA7","83879"
"SP3","6670"
"OLA1","29789"
"SCRN3","79634"
"GPR155","151556"
"WIPF1","7456"
"CHRNA1","1134"
"CHN1","1123"
"ATF2","1386"
"ATP5MC3","518"
"LNPK","80856"
"HOXD13","3239"
"HOXD-AS2","100506783"
"HOXD9","3235"
"HOXD8","3234"
"HAGLR","401022"
"HAGLROS","102800310"
"HOXD1","3231"
"MTX2","10651"
"LINC01116","375295"
"HNRNPA3","220988"
"NFE2L2","4780"
"AGPS","8540"
"PDE11A","50940"
"RBM45","129831"
"OSBPL6","114880"
"PRKRA","8575"
"PJVK","494513"
"FKBP7","51661"
"PLEKHA3","65977"
"TTN-AS1","100506866"
"TTN","7273"
"CCDC141","285025"
"SESTD1","91404"
"ZNF385B","151126"
"CWC22","57703"
"SCHLAP1","101669767"
"UBE2E3","10477"
"LINC01934","101927156"
"ITGA4","3676"
"PPP1R1C","151242"
"PDE1A","5136"
"DNAJC10","54431"
"FRZB","2487"
"NCKAP1","10787"
"DUSP19","142679"
"NUP35","129401"
"ZNF804A","91752"
"FSIP2-AS1","107985781"
"LINC01473","101927217"
"ZC3H15","55854"
"ITGAV","3685"
"FAM171B","165215"
"CALCRL","10203"
"TFPI","7035"
"GULP1","51454"
"COL3A1","1281"
"COL5A2","1290"
"WDR75","84128"
"SLC40A1","30061"
"ASNSD1","54529"
"ANKAR","150709"
"OSGEPL1","64172"
"OSGEPL1-AS1","101409258"
"ORMDL1","94101"
"PMS1","5378"
"HIBCH","26275"
"INPP1","3628"
"MFSD6","54842"
"NEMP2","100131211"
"NAB1","4664"
"GLS","2744"
"STAT1","6772"
"STAT4","6775"
"MYO1B","4430"
"NABP1","64859"
"CAVIN2","8436"
"SLC39A10","57181"
"DNAH7","56171"
"STK17B","9262"
"HECW2","57520"
"CCDC150","284992"
"GTF3C3","9330"
"PGAP1","80055"
"ANKRD44","91526"
"SF3B1","23451"
"COQ10B","80219"
"HSPD1","3329"
"HSPE1","3336"
"MOB4","25843"
"RFTN2","130132"
"MARS2","92935"
"PLCL1","5334"
"SATB2","23314"
"FTCDNL1","348751"
"C2orf69","205327"
"TYW5","129450"
"MAIP1","79568"
"SPATS2L","26010"
"KCTD18","130535"
"SGO2","151246"
"BZW1","9689"
"CLK1","1195"
"PPIL3","53938"
"NIF3L1","60491"
"ORC2","4999"
"NDUFB3","4709"
"CFLAR","8837"
"CFLAR-AS1","65072"
"CASP10","843"
"CASP8","841"
"TRAK2","66008"
"STRADB","55437"
"TMEM237","65062"
"MPP4","58538"
"ALS2","57679"
"FZD7","8324"
"KIAA2012","100652824"
"SUMO1","7341"
"NOP58","51602"
"BMPR2","659"
"FAM117B","150864"
"ICA1L","130026"
"WDR12","55759"
"CARF","79800"
"NBEAL1","65065"
"CYP20A1","57404"
"ABI2","10152"
